Zip Code ZCTA,2010 Census Population
08865,29840
08867,5042
08869,6881
08872,18811
08873,49921
08876,22179
08879,23537
08880,4563
08882,16008
08884,8257
08886,7077
08887,1106
08889,10063
08890,17
08901,55223
08902,41153
08904,13982
10001,21102
10002,81410
10003,56024
10004,3089
10005,7135
10006,3011
10007,6988
10009,61347
10010,31834
10011,50984
10012,24090
10013,27700
10014,31959
10016,54183
10017,16575
10018,5229
10019,42870
10020,0
10021,43631
10022,31924
10023,60998
10024,59283
10025,94600
10026,34003
10027,59707
10028,45141
10029,76003
10030,26999
10031,56438
10032,57331
10033,53926
10034,38908
10035,33969
10036,24711
10037,17416
10038,20300
10039,24527
10040,41905
10044,11661
10065,32270
10069,5199
10075,26121
10103,3
10110,0
10111,0
10112,0
10115,0
10119,92
10128,60453
10152,0
10153,0
10154,0
10162,1685
10165,2
10167,0
10168,0
10169,0
10170,2
10171,0
10172,0
10173,2
10174,0
10177,0
10199,9
10271,0
10278,0
10279,0
10280,7853
10282,4783
10301,39706
10302,19088
10303,26337
10304,42193
10305,41749
10306,55909
10307,14096
10308,27357
10309,32519
10310,24962
10311,0
10312,59304
10314,85510
10451,45713
10452,75371
10453,78309
10454,37337
10455,39665
10456,86547
10457,70496
10458,79492
10459,47308
10460,57311
10461,50502
10462,75784
10463,67970
10464,4534
10465,42230
10466,67813
10467,97060
10468,76103
10469,66631
10470,15293
10471,22922
10472,66358
10473,58519
10474,12281
10475,40931
10501,1219
10502,5487
10503,108
10504,7987
10505,851
10506,5790
10507,6408
10509,19507
10510,9988
10511,2246
10512,25590
10514,11946
10516,5289
10517,539
10518,1268
10519,316
10520,12810
10522,10875
10523,7444
10524,4421
10526,1809
10527,908
10528,12280
10530,12604
10532,4931
10533,7322
10535,555
10536,10739
10537,2416
10538,16597
10541,26339
10543,20135
10545,141
10546,1277
10547,7647
10548,3487
10549,16638
10550,37144
10552,19786
10553,10170
10560,4737
10562,31796
10566,23570
10567,19929
10570,12680
10573,38352
10576,5116
10577,6552
10578,681
10579,8675
10580,17208
10583,38982
10588,2282
10589,8475
10590,6767
10591,22540
10594,5117
10595,8195
10596,1729
10597,968
10598,28647
10601,11376
10603,17045
10604,11250
10605,18126
10606,16499
10607,6824
10701,63393
10703,20301
10704,30165
10705,38777
10706,8679
10707,10097
10708,21225
10709,9292
10710,25120
10801,40827
10803,12435
10804,14146
10805,18414
10901,23465
10910,21
10911,2
10913,5532
10914,414
10915,119
10916,4540
10917,1968
10918,11647
10919,1040
10920,8554
10921,4135
10922,1559
10923,8732
10924,13120
10925,4539
10926,3203
10927,11910
10928,4175
10930,8958
10931,1023
10932,60
10933,473
10940,48418
10941,13779
10950,47226
10952,38917
10953,252
10954,23045
10956,31521
10958,3291
10960,15093
10962,5950
10963,4298
10964,1472
10965,14791
10968,2353
10969,1267
10970,9993
10973,2126
10974,3152
10975,281
10976,2258
10977,59048
10979,234
10980,13383
10983,5532
10984,2842
10985,58
10986,1974
10987,3395
10988,896
10989,9293
10990,20631
10992,9621
10993,4769
10994,7085
10996,6756
10998,3122
11001,26883
11003,41356
11004,14016
11005,1806
11010,23821
11020,5914
11021,17729
11023,9027
11024,8002
11030,17962
11040,40782
11042,520
11050,30171
11096,8344
11101,25484
11102,34133
11103,38780
11104,27232
11105,36688
11106,38875
11109,3523
11201,51128
11203,76174
11204,78134
11205,40366
11206,81677
11207,93386
11208,94469
11209,68853
11210,62008
11211,90117
11212,84500
11213,63767
11214,88630
11215,63488
11216,54316
11217,35881
11218,75220
11219,92221
11220,99598
11221,78895
11222,36934
11223,78731
11224,47621
11225,56829
11226,101572
11228,41788
11229,80018
11230,86408
11231,33336
11232,28265
11233,67053
11234,87757
11235,79132
11236,93877
11237,49896
11238,49262
11239,13393
11351,0
11354,54878
11355,85871
11356,23438
11357,39150
11358,37546
11359,0
11360,18884
11361,28606
11362,17823
11363,6988
11364,34555
11365,42252
11366,13532
11367,41047
11368,109931
11369,38615
11370,39688
11371,0
11372,66636
11373,100820
11374,43600
11375,68733
11377,89830
11378,34981
11379,34821
11385,98592
11411,18556
11412,34882
11413,38912
11414,26148
11415,19341
11416,24861
11417,28967
11418,36256
11419,47211
11420,44354
11421,39127
11422,30425
11423,29987
11424,0
11425,0
11426,17590
11427,23593
11428,19168
11429,25105
11430,184
11432,60809
11433,32687
11434,59129
11435,53687
11436,17949
11451,0
11501,19148
11507,7406
11509,2653
11510,33048
11514,4673
11516,7556
11518,10549
11520,43341
11530,27273
11542,27633
11545,12065
11547,793
11548,2780
11549,2922
11550,56435
11552,23616
11553,26034
11554,38132
11556,17
11557,7823
11558,8370
11559,8176
11560,6464
11561,37280
11563,22666
11565,8690
11566,35321
11568,4555
11569,1398
11570,26646
11572,30574
11575,16272
11576,12366
11577,12337
11579,5055
11580,40113
11581,20844
11590,45768
11596,10480
11598,13328
11691,60035
11692,18540
11693,11916
11694,20408
11697,4079
11701,27109
11702,14498
11703,16415
11704,40222
11705,8030
11706,62543
11709,6669
11710,34496
11713,10401
11714,22658
11715,4752
11716,10700
11717,60745
11718,3103
11719,3589
11720,29189
11721,6292
11722,35177
11724,3220
11725,29150
11726,19857
11727,29030
11729,28032
11730,14712
11731,30184
11732,3430
11733,18949
11735,32098
11738,17638
11739,1223
11740,9454
11741,27655
11742,13261
11743,42230
11746,67094
11747,19803
11749,3345
11751,14961
11752,9531
11753,12014
11754,18958
11755,12387
11756,42791
11757,45700
11758,53804
11762,22360
11763,28506
11764,13200
11765,737
11766,12635
11767,14530
11768,21902
11769,9506
11770,137
11771,10007
11772,44837
11776,24235
11777,8968
11778,12709
11779,38421
11780,15524
11782,15814
11783,21288
11784,24655
11786,6344
11787,35772
11788,16821
11789,7895
11790,18511
11791,25076
11792,8523
11793,32298
11794,3165
11795,26030
11796,4056
11797,9041
11798,15347
11801,39553
11803,28127
11804,5010
11901,27172
11930,1343
11931,151
11932,1398
11933,6844
11934,7263
11935,3304
11937,15398
11939,926
11940,5210
11941,1986
11942,4603
11944,4299
11946,14068
11947,416
11948,1123
11949,14573
11950,16268
11951,13680
11952,4637
11953,13553
11954,3326
11955,3285
11956,349
11957,743
11958,635
11959,939
11960,1084
11961,12834
11962,494
11963,6622
11964,1858
11965,534
11967,26583
11968,11593
11970,522
11971,5818
11972,1321
11973,9
11975,408
11976,1565
11977,2467
11978,3255
11980,4990
12007,60
12008,497
12009,7164
12010,28937
12015,3010
12017,435
12018,7930
12019,14740
12020,31192
12022,929
12023,2196
12024,31
12025,5505
12027,3882
12028,1172
12029,1113
12031,175
12032,836
12033,7851
12035,802
12036,228
12037,4015
12040,113
12041,481
12042,271
12043,8509
12045,584
12046,817
12047,19664
12051,7070
12052,1568
12053,4587
12054,16918
12056,2310
12057,1835
12058,1445
12059,1632
12060,1507
12061,9050
12062,1776
12063,444
12064,563
12065,41776
12066,2143
12067,1506
12068,3201
12069,256
12070,1410
12071,270
12072,2890
12074,2963
12075,3418
12076,1500
12077,6246
12078,23773
12083,3795
12084,4271
12085,479
12086,1865
12087,1073
12089,69
12090,6262
12092,1304
12093,1666
12094,2268
12095,12606
12106,2193
12108,416
12110,21908
12115,189
12116,1920
12117,3256
12118,13897
12120,613
12121,1916
12122,4582
12123,5124
12124,606
12125,1373
12130,987
12131,115
12132,338
12134,3516
12136,804
12137,1679
12138,3168
12139,295
12140,1702
12143,5137
12144,20555
12147,499
12148,4569
12149,2474
12150,914
12151,708
12153,814
12154,2818
12155,1977
12156,848
12157,4061
12158,6309
12159,7896
12160,944
12161,160
12164,365
12165,175
12166,1363
12167,2438
12168,1952
12169,306
12170,4945
12172,405
12173,1753
12174,345
12175,797
12176,198
12177,518
12180,53606
12182,14733
12183,2620
12184,7148
12185,2037
12186,6277
12187,697
12188,10980
12189,17568
12190,674
12192,1722
12193,2016
12194,207
12195,154
12196,3031
12197,2233
12198,7903
12202,9628
12203,29952
12204,7349
12205,26977
12206,16395
12207,1948
12208,20702
12209,10121
12210,10158
12211,11303
12222,6489
12302,27582
12303,29857
12304,21482
12305,5716
12306,25636
12307,7692
12308,15335
12309,29343
12401,35040
12404,3385
12405,780
12406,823
12407,173
12409,804
12410,397
12411,497
12412,673
12413,2948
12414,10510
12416,277
12417,581
12418,537
12419,722
12420,363
12421,470
12422,339
12423,1097
12424,250
12427,576
12428,6602
12429,281
12430,1194
12431,1381
12432,492
12433,483
12434,751
12435,326
12436,417
12438,59
12439,305
12440,1980
12441,114
12442,953
12443,3825
12444,497
12446,5061
12448,388
12449,3367
12450,183
12451,1674
12452,213
12453,366
12454,297
12455,1988
12456,639
12457,763
12458,3232
12459,161
12460,277
12461,1634
12463,1484
12464,1020
12465,266
12466,2471
12468,1036
12469,677
12470,536
12471,215
12472,1572
12473,861
12474,1162
12475,354
12477,18787
12480,634
12481,1356
12482,680
12483,259
12484,2733
12485,865
12486,1523
12487,3268
12489,1292
12490,110
12491,1675
12492,271
12493,495
12494,764
12495,265
12496,1634
12498,4851
12501,2457
12502,1164
12503,775
12504,1395
12507,167
12508,19880
12512,127
12513,651
12514,2938
12515,1549
12516,1833
12517,509
12518,5870
12520,3109
12521,1644
12522,5172
12523,1798
12524,15598
12525,3311
12526,3686
12527,147
12528,13344
12529,2859
12530,124
12531,3601
12533,25307
12534,17867
12538,14578
12540,7802
12542,5913
12543,3001
12545,4763
12546,3039
12547,2891
12548,1494
12549,10201
12550,54447
12553,24438
12561,18308
12563,8084
12564,7338
12565,1487
12566,10753
12567,2854
12569,9826
12570,7699
12571,9918
12572,9123
12574,329
12575,2258
12577,2029
12578,2411
12580,4402
12581,2246
12582,6191
12583,2451
12585,885
12586,12540
12589,17228
12590,35102
12592,1486
12594,4275
12601,43398
12603,42810
12604,586
12701,11324
12719,1207
12720,172
12721,6627
12722,158
12723,1826
12724,245
12725,277
12726,1162
12729,1874
12732,786
12733,1446
12734,867
12736,118
12737,1910
12738,320
12740,1886
12741,351
12742,181
12743,389
12745,178
12746,937
12747,1714
12748,2076
12749,300
12750,187
12751,1054
12752,242
12754,7221
12758,4042
12759,1649
12760,482
12762,512
12763,942
12764,1802
12765,885
12766,437
12767,126
12768,1131
12769,253
12770,296
12771,14511
12775,2297
12776,2180
12777,764
12778,633
12779,2460
12780,2312
12781,307
12783,1668
12784,94
12785,1024
12786,665
12787,452
12788,2908
12789,1838
12790,4518
12791,737
12792,335
12801,14707
12803,7567
12804,26540
12808,306
12809,3528
12810,627
12811,127
12812,150
12814,1574
12815,871
12816,4610
12817,2274
12819,403
12821,2750
12822,6200
12823,238
12824,894
12827,3877
12828,9448
12831,17416
12832,7106
12833,4401
12834,6594
12835,2603
12836,574
12837,857
12838,608
12839,13588
12841,77
12842,1166
12843,600
12844,199
12845,4842
12846,3298
12847,605
12849,385
12850,2835
12851,366
12852,436
12853,1770
12855,259
12856,187
12857,498
12858,59
12859,2220
12860,748
12861,609
12862,17
12863,533
12864,36
12865,3663
12866,36915
12870,1509
12871,4084
12872,31
12873,736
12874,142
12878,719
12883,5025
12884,486
12885,4602
12886,269
12887,4972
12901,33439
12903,1217
12910,2148
12911,36
12912,1998
12913,1157
12914,1044
12916,2135
12917,1403
12918,2381
12919,3037
12920,2842
12921,2410
12922,65
12923,632
12924,158
12926,2208
12927,224
12928,2028
12929,3938
12930,634
12932,1236
12933,17
12934,1074
12935,1748
12936,599
12937,1572
12939,205
12941,1428
12942,646
12943,459
12944,4080
12945,638
12946,5492
12950,929
12952,546
12953,15836
12955,381
12956,1259
12957,1726
12958,1929
12959,1369
12960,1148
12961,180
12962,5499
12964,161
12965,516
12966,2915
12967,1223
12969,423
12970,963
12972,6364
12973,187
12974,1599
12975,265
12976,260
12977,1753
12978,403
12979,2304
12980,1304
12981,2253
12983,7494
12985,1072
12986,6120
12987,201
12989,1010
12992,4778
12993,1623
12996,2086
12997,1239
12998,526
13020,150
13021,39506
13024,1733
13026,1914
13027,31637
13028,1350
13029,7109
13030,3892
13031,15551
13032,12790
13033,3556
13034,1989
13035,8617
13036,8680
13037,8897
13039,17537
13040,2758
13041,10705
13042,2356
13044,2512
13045,30112
13051,153
13052,1679
13053,5015
13054,1582
13057,14992
13060,2806
13061,1040
13062,173
13063,1898
13064,64
13066,12390
13068,5368
13069,24931
13071,1023
13072,1123
13073,6423
13074,4488
13076,2393
13077,6735
13078,9866
13080,3631
13081,1169
13082,4871
13083,1809
13084,4409
13087,168
13088,22156
13090,30124
13092,2606
13101,2508
13102,85
13103,326
13104,15567
13108,6175
13110,2338
13111,1700
13112,1973
13113,287
13114,6356
13115,224
13116,3457
13117,188
13118,6382
13120,2328
13122,1174
13123,314
13124,124
13126,37205
13131,3895
13132,4244
13134,119
13135,6617
13136,534
13138,61
13140,4488
13141,596
13142,6451
13143,2873
13144,1531
13145,1926
13146,2443
13147,1281
13148,10750
13152,7941
13153,399
13155,663
13156,2000
13157,695
13158,1855
13159,5184
13160,2027
13162,385
13163,339
13164,2338
13165,10741
13166,5610
13167,3342
13202,5438
13203,16029
13204,19931
13205,19201
13206,16443
13207,13897
13208,22854
13209,13243
13210,27606
13211,6517
13212,20356
13214,8793
13215,15245
13219,15363
13224,8891
13290,0
13301,98
13302,1610
13303,1153
13304,1684
13305,293
13308,3625
13309,5889
13310,624
13312,331
13313,526
13314,443
13315,1419
13316,6460
13317,3784
13318,1325
13319,1079
13320,2018
13321,1049
13322,1076
13323,11323
13324,2149
13325,866
13326,5561
13327,2056
13328,1267
13329,3889
13331,189
13332,2460
13333,62
13334,1374
13335,1590
13337,790
13338,1206
13339,6941
13340,8205
13341,102
13342,165
13343,1658
13345,177
13346,6735
13348,1469
13350,10093
13352,65
13353,86
13354,3342
13355,905
13357,11096
13360,333
13361,824
13362,60
13363,2315
13364,243
13365,8906
13367,8830
13368,1118
13402,1534
13403,7372
13404,236
13406,725
13407,5453
13408,4280
13409,2374
13410,241
13411,3264
13413,16135
13415,77
13416,2271
13417,3305
13418,255
13420,1266
13421,14125
13424,2725
13425,1970
13428,1635
13431,2069
13433,1820
13435,286
13436,108
13437,460
13438,3789
13439,3950
13440,42986
13441,51
13450,104
13452,4629
13454,826
13456,4164
13459,2222
13460,4429
13461,3083
13464,1189
13468,451
13469,847
13470,725
13471,3540
13472,310
13473,766
13475,28
13476,3032
13477,1452
13478,3083
13480,3532
13483,256
13484,176
13485,1132
13486,815
13488,98
13489,658
13490,1361
13491,3641
13492,11596
13493,2070
13494,314
13495,2144
13501,38546
13502,33257
13601,38158
13602,3881
13603,9760
13605,4777
13606,2716
13607,1822
13608,1719
13612,2852
13613,2726
13614,357
13615,1271
13616,1880
13617,11299
13618,1711
13619,10901
13620,2197
13621,650
13622,2432
13623,49
13624,5457
13625,1868
13626,2267
13628,220
13630,1525
13633,345
13634,3984
13635,1092
13636,282
13637,4491
13638,378
13639,243
13640,271
13641,91
13642,10088
13643,19
13646,2211
13647,69
13648,2424
13650,1391
13651,127
13652,1815
13654,2461
13655,3512
13656,2861
13658,2357
13659,593
13660,1891
13661,1646
13662,16582
13664,399
13665,882
13666,266
13667,3181
13668,3329
13669,16452
13670,430
13672,602
